1096,87,-22,520
1097,97,-22,305
1098,98,-22,654
1099,99,-22,495
1100,100,-22,361
1101,101,-22,257
1102,103,-22,261
1103,104,-22,206
1104,67,-21,230
1105,68,-21,215
1106,70,-21,248
1107,77,-21,343
1108,78,-21,502
1109,79,-21,915
1110,80,-21,1153
1111,81,-21,910
1112,82,-21,838
1113,83,-21,657
1114,84,-21,364
1115,86,-21,496
1116,87,-21,711
1117,98,-21,421
1118,99,-21,532
1119,100,-21,260
1120,101,-21,207
1121,102,-21,214
1122,-122,-20,206
1123,70,-20,218
1124,77,-20,466
1125,78,-20,680
1126,79,-20,1244
1127,80,-20,1484
1128,81,-20,1251
1129,82,-20,1690
1130,83,-20,590
1131,84,-20,338
1132,86,-20,307
1133,87,-20,602
1134,97,-20,241
1135,98,-20,382
1136,99,-20,465
1137,100,-20,356
1138,67,-19,233
1139,68,-19,267
1140,69,-19,215
1141,77,-19,497
1142,78,-19,845
1143,79,-19,1467
1144,80,-19,1619
1145,81,-19,1477
1146,82,-19,1048
1147,83,-19,906
1148,84,-19,267
1149,97,-19,241
1150,98,-19,423
1151,99,-19,456
1152,100,-19,303
1153,-123,-18,205
1154,65,-18,219
1155,67,-18,211
1156,68,-18,337
1157,69,-18,280
1158,70,-18,247
1159,77,-18,531
1160,78,-18,728
1161,79,-18,1244
1162,80,-18,1555
1163,81,-18,1463
1164,82,-18,1575
1165,83,-18,501
1166,84,-18,234
1167,94,-18,360
1168,95,-18,236
1169,96,-18,276
1170,97,-18,359
1171,98,-18,500
1172,99,-18,331
1173,100,-18,304
1174,-123,-17,208
1175,-5,-17,1014
1176,-4,-17,820
1177,-3,-17,453
1178,64,-17,214
1179,65,-17,301
1180,66,-17,293
1181,67,-17,441
1182,68,-17,471
1183,69,-17,510
1184,70,-17,520
1185,71,-17,438
1186,72,-17,324
1187,73,-17,272
1188,74,-17,320
1189,75,-17,258
1190,77,-17,576
1191,78,-17,731
1192,79,-17,889
1193,80,-17,1747
1194,81,-17,1903
1195,82,-17,2091
1196,83,-17,1442
1197,84,-17,452
1198,86,-17,222
1199,87,-17,247
1200,93,-17,325
1201,94,-17,427
1202,95,-17,406
1203,96,-17,421
1204,97,-17,494
1205,98,-17,441
1206,99,-17,308
1207,100,-17,208
1208,-124,-16,246
1209,-80,-16,493
1210,-5,-16,573
1211,-4,-16,1214
1212,-3,-16,667
1213,65,-16,518
1214,66,-16,328
1215,67,-16,415
1216,68,-16,508
1217,69,-16,551
1218,70,-16,825
1219,71,-16,591
1220,72,-16,333
1221,73,-16,323
1222,77,-16,564
1223,78,-16,1057
1224,79,-16,1016
1225,80,-16,1125
1226,81,-16,1681
1227,82,-16,2409
1228,83,-16,1660
1229,84,-16,507
1230,85,-16,251
1231,86,-16,491
1232,87,-16,288
1233,94,-16,550
1234,95,-16,451
1235,96,-16,411
1236,97,-16,455
1237,98,-16,445
1238,99,-16,273
1239,100,-16,230
1240,66,-15,287
1241,67,-15,274
1242,68,-15,521
1243,69,-15,551
1244,70,-15,680
1245,71,-15,500
1246,72,-15,331
1247,77,-15,262
1248,78,-15,620
1249,79,-15,512
1250,80,-15,988
1251,81,-15,1175
1252,82,-15,1376
1253,83,-15,1099
1254,84,-15,399
1255,85,-15,272
1256,86,-15,464
1257,94,-15,340
1258,95,-15,367
1259,96,-15,335
1260,97,-15,322
1261,98,-15,356
1262,99,-15,263
1263,100,-15,204
1264,58,-14,207
1265,59,-14,230
1266,62,-14,285
1267,63,-14,220
1268,64,-14,217
1269,66,-14,264
1270,67,-14,409
1271,68,-14,592
